date,hour,demand
2021-10-09,7,53.98598775570833
2021-10-09,8,53.98598775570833
2021-10-09,9,77.15312698630346
2021-10-09,10,74.58275635693285
2021-10-09,11,95.67534746081807
2021-10-09,12,119.93912682959741
2021-10-09,13,124.85209216056278
2021-10-09,14,148.6916949836656
2021-10-09,15,149.08107517754578
2021-10-09,16,149.08107517754578
2021-10-09,17,110.09873702495761
2021-10-09,18,103.33541920388983
2021-10-09,19,87.398895394366
2021-10-09,20,66.26437740962744
2021-10-09,21,61.87699522699523
2021-10-09,22,60.46710296185298
2021-10-09,23,52.651883782883786
2021-10-10,0,55.326568470029
2021-10-10,1,55.326568470029
2021-10-10,2,55.326568470029
2021-10-10,3,53.22370533170531
2021-10-10,4,48.729358604358595
2021-10-10,7,60.3504465191671
2021-10-10,8,60.3504465191671
2021-10-10,9,76.60250671877144
2021-10-10,10,74.40367924994399
2021-10-10,11,103.3845731523379
2021-10-10,12,119.34846965344023
2021-10-10,13,123.45529769576831
2021-10-10,14,138.46020271667328
2021-10-10,15,140.4498259822965
2021-10-10,16,140.4498259822965
2021-10-10,17,115.14536268687739
2021-10-10,18,107.69080749207218
2021-10-10,19,88.23747438073912
2021-10-10,20,65.78539762144175
2021-10-10,21,59.212328338872446
2021-10-10,22,58.08281905131907
2021-10-11,0,55.529578471236384
2021-10-11,1,55.529578471236384
2021-10-11,5,48.889801359459256
2021-10-11,6,52.2167405742406
2021-10-11,7,52.2167405742406
2021-10-11,8,52.2167405742406
2021-10-11,9,60.44990320790319
2021-10-11,10,59.65741231916232
2021-10-11,11,57.10577776852778
2021-10-11,12,77.03384619084618
2021-10-11,13,74.188747030747
2021-10-11,14,65.42261854811852
2021-10-11,15,63.465487382987355
2021-10-11,16,63.465487382987355
2021-10-11,17,60.89904045954049
2021-10-11,18,58.57124053724054
2021-10-11,19,54.52376382876384
2021-10-11,20,56.698059718059724
2021-10-11,21,61.63427104377103
2021-10-11,22,58.89896213046213
2021-10-11,23,46.93469509535299
2021-10-12,0,50.12948440843641
2021-10-12,6,51.910369278869275
2021-10-12,7,51.910369278869275
2021-10-12,8,51.910369278869275
2021-10-12,9,58.845262743792155
2021-10-12,10,60.82961454939395
2021-10-12,11,57.87949835077777
2021-10-12,12,77.60307944016768
2021-10-12,13,72.77149043657867
2021-10-12,14,65.58140320899139
2021-10-12,15,64.96060191769014
2021-10-12,16,64.96060191769014
2021-10-12,17,65.24449293843412
2021-10-12,18,61.75245438983675
2021-10-12,19,57.041117006087575
2021-10-12,20,56.17447046091165
2021-10-12,21,61.868645193586396
2021-10-12,22,59.00594535094537
2021-10-12,23,46.479197454105346
2021-10-13,5,44.295695354353256
2021-10-13,6,51.81172377622378
2021-10-13,7,51.81172377622378
2021-10-13,8,51.81172377622378
2021-10-13,9,58.454514872926644
2021-10-13,10,61.89624605840784
2021-10-13,11,58.57705314021492
2021-10-13,12,77.93350828147888
2021-10-13,13,73.4135497955204
2021-10-13,14,68.51617612017611
2021-10-13,15,68.101466015466
2021-10-13,16,68.101466015466
2021-10-13,17,66.75222753716874
2021-10-13,18,62.46192682480918
2021-10-13,19,57.1323254381784
2021-10-13,20,57.38307128601248
2021-10-13,21,62.28944341388462
2021-10-13,22,59.72785938135939
2021-10-13,23,44.14881957272747
2021-10-14,6,49.16968091059268
2021-10-14,7,49.16968091059268
2021-10-14,8,49.16968091059268
2021-10-14,9,58.710808543308545
2021-10-14,10,64.41422806822811
2021-10-14,11,61.53520111370115
2021-10-14,12,77.55306197506198
2021-10-14,13,72.79450584600586
2021-10-14,14,70.99918776593776
2021-10-14,15,68.08957561882562
2021-10-14,16,68.08957561882562
2021-10-14,17,67.64011518111519
2021-10-14,18,63.765023703964886
2021-10-14,19,57.968523333964534
2021-10-14,20,58.40239310036368
2021-10-14,21,62.148945843916444
2021-10-14,22,59.842565206035786
2021-10-14,23,43.276117676584384
2021-10-15,0,38.31794618522172
2021-10-15,1,38.31794618522172
2021-10-15,2,38.31794618522172
2021-10-15,3,39.708257401238804
2021-10-15,5,42.29113554379343
2021-10-15,6,55.03443524014113
2021-10-15,7,55.03443524014113
2021-10-15,8,55.03443524014113
2021-10-15,9,62.29920011470012
2021-10-15,10,68.82326932326937
2021-10-15,11,72.11435329485329
2021-10-15,12,89.46105644355649
2021-10-15,13,83.81320614570618
2021-10-15,14,84.24927572427573
2021-10-15,15,82.49234163984165
2021-10-15,16,82.49234163984165
2021-10-15,17,79.57174176749177
2021-10-15,18,74.67451850545966
2021-10-15,19,63.92363258636787
2021-10-15,20,62.00226446755858
2021-10-15,21,64.82407462036872
2021-10-15,22,61.70914023014022
2021-10-15,23,39.39891432764576
2021-10-16,0,65.76192241799592
2021-10-16,1,65.76192241799592
2021-10-16,2,65.76192241799592
2021-10-16,3,58.943623059946574
2021-10-16,4,52.47194960594957
2021-10-16,5,52.81093430643427
2021-10-16,7,53.87801091501088
2021-10-16,8,53.87801091501088
2021-10-16,9,69.69597995468578
2021-10-16,10,75.3839895191954
2021-10-16,11,89.31562638342052
2021-10-16,12,115.9805933140933
2021-10-16,13,122.73416344766345
2021-10-16,14,141.6081541008012
2021-10-16,15,138.84663782078488
2021-10-16,16,138.84663782078488
2021-10-16,17,105.42709213063624
2021-10-16,18,97.6674264722206
2021-10-16,19,83.73908524808525
2021-10-16,20,68.01763604913602
2021-10-16,21,65.35803092278088
2021-10-16,22,60.36765433640435
2021-10-16,23,53.747126759950255
2021-10-17,0,65.85234675509675
2021-10-17,1,65.85234675509675
2021-10-17,2,65.85234675509675
2021-10-17,3,61.27992159692158
2021-10-17,4,54.66167245717243
2021-10-17,5,56.29569587819585
2021-10-17,6,59.86796762155971
2021-10-17,7,59.86796762155971
2021-10-17,8,59.86796762155971
2021-10-17,9,62.794067290552555
2021-10-17,10,70.23862987012983
2021-10-17,11,85.81359041938454
2021-10-17,12,104.88276425426422
2021-10-17,13,107.59200445850443
2021-10-17,14,113.96318662383368
2021-10-17,15,113.2676295512766
2021-10-17,16,113.2676295512766
2021-10-17,17,96.69257586585526
2021-10-17,18,92.44609263612205
2021-10-17,19,76.24174371924371
2021-10-17,20,62.82312666037666
2021-10-17,21,59.87156880156878
2021-10-17,22,55.59352157102157
2021-10-17,23,58.21564148270026
2021-10-18,7,55.98197766818664
2021-10-18,8,55.98197766818664
2021-10-18,9,63.32521571348042
2021-10-18,10,64.4496644036791
2021-10-18,11,61.400004027018745
2021-10-18,12,72.19930168306642
2021-10-18,13,69.89237496163972
2021-10-18,14,70.27400670027143
2021-10-18,15,72.20586652563127
2021-10-18,16,72.20586652563127
2021-10-18,17,70.48823523099996
2021-10-18,18,67.35485990806579
2021-10-18,19,57.437167911609095
2021-10-18,20,59.04683819230876
2021-10-18,21,59.332977071947646
2021-10-18,22,57.42392629919098
2021-10-18,23,42.21003206053209
2021-10-19,0,46.22599190678604
2021-10-19,1,46.22599190678604
2021-10-19,2,46.22599190678604
2021-10-19,5,45.22896031746033
2021-10-19,6,60.24125426454064
2021-10-19,7,60.24125426454064
2021-10-19,8,60.24125426454064
2021-10-19,9,56.840240198799
2021-10-19,10,60.06857690838571
2021-10-19,11,55.85925475776945
2021-10-19,12,68.57885052311525
2021-10-19,13,65.24176005802478
2021-10-19,14,67.17220754735459
2021-10-19,15,69.20144268258977
2021-10-19,16,69.20144268258977
2021-10-19,17,68.49858776735248
2021-10-19,18,65.91799270119859
2021-10-19,19,50.74973275417393
2021-10-19,20,52.860359985330575
2021-10-19,21,54.094988264458834
2021-10-19,22,54.311926928191625
2021-10-19,23,43.30661554186556
2021-10-20,0,46.7158253511195
2021-10-20,1,46.7158253511195
2021-10-20,4,39.029172017524964
2021-10-20,5,44.98174236874238
2021-10-20,6,58.98730869159509
2021-10-20,7,58.98730869159509
2021-10-20,8,58.98730869159509
2021-10-20,9,53.28660261416143
2021-10-20,10,57.780438472747285
2021-10-20,11,52.51743454094925
2021-10-20,12,65.70669810146282
2021-10-20,13,62.24580253406725
2021-10-20,14,70.44673770238474
2021-10-20,15,72.15999128213831
2021-10-20,16,72.15999128213831
2021-10-20,17,67.3020641243288
2021-10-20,18,64.70469055889642
2021-10-20,19,47.47034652928772
2021-10-20,20,49.87710886607944
2021-10-20,21,52.319953817424384
2021-10-20,22,53.5565580193227
2021-10-21,1,42.03884831726011
2021-10-21,2,42.03884831726011
2021-10-21,5,44.169644511262156
2021-10-21,6,58.22588636936392
2021-10-21,7,58.22588636936392
2021-10-21,8,58.22588636936392
2021-10-21,9,53.97322357490003
2021-10-21,10,61.24144385462035
2021-10-21,11,55.52451511669158
2021-10-21,12,65.89357381833855
2021-10-21,13,61.39318128494598
2021-10-21,14,71.35434243098949
2021-10-21,15,70.63083266297971
2021-10-21,16,70.63083266297971
2021-10-21,17,66.98782697150342
2021-10-21,18,66.05714760076522
2021-10-21,19,47.93483790827909
2021-10-21,20,49.166427158897726
2021-10-21,21,51.972208618179174
2021-10-21,22,55.68038406256049
2021-10-21,23,40.000617460426305
2021-10-22,0,38.83659151850329
2021-10-22,1,38.83659151850329
2021-10-22,2,38.83659151850329
2021-10-22,4,36.256289935010514
2021-10-22,5,39.88002721929485
2021-10-22,6,60.19383148775317
2021-10-22,7,60.19383148775317
2021-10-22,8,60.19383148775317
2021-10-22,9,52.62754425422071
2021-10-22,10,62.13919922887573
2021-10-22,11,59.35661126128774
2021-10-22,12,75.3005154877802
2021-10-22,13,69.6460366333013
2021-10-22,14,79.95855726082199
2021-10-22,15,77.713516283281
2021-10-22,16,77.713516283281
2021-10-22,17,69.10865633658278
2021-10-22,18,68.95388863750625
2021-10-22,19,52.695409216600396
2021-10-22,20,54.657477022977
2021-10-22,21,57.34086470936469
2021-10-22,22,56.84292735260378
2021-10-22,23,36.12908690383692
2021-10-23,0,56.40991477803242
2021-10-23,1,56.40991477803242
2021-10-23,2,56.40991477803242
2021-10-23,6,57.5906772082693
2021-10-23,7,57.5906772082693
2021-10-23,8,57.5906772082693
2021-10-23,9,59.08129828450413
2021-10-23,10,71.55107663578252
2021-10-23,11,75.2288347208347
2021-10-23,12,91.5837676212676
2021-10-23,13,97.90011967661968
2021-10-23,14,113.87338016449782
2021-10-23,15,111.18495731882501
2021-10-23,16,111.18495731882501
2021-10-23,17,81.9194422151922
2021-10-23,18,80.44762280312283
2021-10-23,19,65.8025183797684
2021-10-23,20,52.81901406926406
2021-10-23,21,56.348520886520895
2021-10-23,22,54.59328073778074
2021-10-23,23,52.65368151674032
2021-10-24,0,56.971263005512995
2021-10-24,1,56.971263005512995
2021-10-24,2,56.971263005512995
2021-10-24,3,58.58297705997707
2021-10-24,4,54.585996484996464
2021-10-24,7,58.257099933692004
2021-10-24,8,58.257099933692004
2021-10-24,9,57.481715040950306
2021-10-24,10,69.81270044770044
2021-10-24,11,71.89179590779594
2021-10-24,12,81.55051076701072
2021-10-24,13,84.12635925185924
2021-10-24,14,88.25494117755882
2021-10-24,15,88.51766387153151
2021-10-24,16,88.51766387153151
2021-10-24,17,74.11422877721405
2021-10-24,18,74.64693465466995
2021-10-24,19,59.060222490472505
2021-10-24,20,50.53752078477079
2021-10-24,21,54.21778027528027
2021-10-24,22,53.24516285566286
2021-10-24,23,58.85074974480854
2021-10-25,0,49.89896248958015
2021-10-25,1,49.89896248958015
2021-10-25,2,49.89896248958015
2021-10-25,3,43.85139872001637
2021-10-25,6,52.47918912351263
2021-10-25,7,52.47918912351263
2021-10-25,8,52.47918912351263
2021-10-25,9,50.236384512002154
2021-10-25,10,51.609434748802414
2021-10-25,11,52.17329791341556
2021-10-25,12,59.04929737691503
2021-10-25,13,56.63408680970447
2021-10-25,14,62.348069153069176
2021-10-25,15,61.73182293632299
2021-10-25,16,61.73182293632299
2021-10-25,17,59.105483006100634
2021-10-25,18,52.771012287276996
2021-10-25,19,42.40412864477569
2021-10-25,20,51.73503705553706
2021-10-25,21,53.90049977799979
2021-10-25,22,52.4406374257551
2021-10-25,23,43.51631799681802
2021-10-26,1,48.498558782176445
2021-10-26,5,45.72182889441712
2021-10-26,6,51.74704161891313
2021-10-26,7,51.74704161891313
2021-10-26,8,51.74704161891313
2021-10-26,9,53.789438347600104
2021-10-26,10,55.88618242922655
2021-10-26,11,56.191100593850585
2021-10-26,12,61.08935461597225
2021-10-26,13,58.50898619735383
2021-10-26,14,64.80880484330487
2021-10-26,15,65.53464583564588
2021-10-26,16,65.53464583564588
2021-10-26,17,62.361760335525
2021-10-26,18,56.3918846066787
2021-10-26,19,44.04501781116487
2021-10-26,20,52.412197291814955
2021-10-26,21,55.08036197897966
2021-10-26,22,56.43946573633338
2021-10-26,23,43.21014652939655
2021-10-27,0,54.171744892362575
2021-10-27,2,54.171744892362575
2021-10-27,5,48.35210974319797
2021-10-27,6,51.057605795477315
2021-10-27,7,51.057605795477315
2021-10-27,8,51.057605795477315
2021-10-27,9,52.192576413238186
2021-10-27,10,57.00177526231938
2021-10-27,11,56.21440162615162
2021-10-27,12,58.58386902748669
2021-10-27,13,55.49171646708412
2021-10-27,14,64.84957055907056
2021-10-27,15,66.9440270840271
2021-10-27,16,66.9440270840271
2021-10-27,17,62.19514574641043
2021-10-27,18,55.30429201408613
2021-10-27,19,42.7982005543476
2021-10-27,20,52.136647045764725
2021-10-27,21,56.48138131149899
2021-10-27,22,57.41099252436019
2021-10-27,23,46.62487581862583
2021-10-28,0,50.16219692181461
2021-10-28,6,51.3033322939244
2021-10-28,7,51.3033322939244
2021-10-28,8,51.3033322939244
2021-10-28,9,52.861526091011385
2021-10-28,10,56.88565391688922
2021-10-28,11,56.301234308719586
2021-10-28,12,59.2223839923693
2021-10-28,13,56.01238934812465
2021-10-28,14,64.0370129004982
2021-10-28,15,64.4657779965133
2021-10-28,16,64.4657779965133
2021-10-28,17,63.36142415155649
2021-10-28,18,57.267898954531304
2021-10-28,19,44.537145188145196
2021-10-28,20,54.91219439819441
2021-10-28,21,59.45352932252934
2021-10-28,22,60.558777228762544
2021-10-28,23,48.766603233912086
2021-10-29,0,46.13737600199369
2021-10-29,1,46.13737600199369
2021-10-29,2,46.13737600199369
2021-10-29,4,44.98423746460514
2021-10-29,5,45.83191399178166
2021-10-29,6,49.353402689902694
2021-10-29,7,49.353402689902694
2021-10-29,8,49.353402689902694
2021-10-29,9,53.14126433751432
2021-10-29,10,59.310465201465185
2021-10-29,11,58.213393005143
2021-10-29,12,70.24528735153736
2021-10-29,13,68.34086184186184
2021-10-29,14,74.41314935989939
2021-10-29,15,71.86924952824955
2021-10-29,16,71.86924952824955
2021-10-29,17,67.02616857216854
2021-10-29,18,63.36104894179892
2021-10-29,19,51.581679579679594
2021-10-29,20,56.43123474673474
2021-10-29,21,59.94744803344804
2021-10-29,22,58.7543258870759
2021-10-29,23,45.19925673400676
2021-10-30,0,47.68684950996713
2021-10-30,1,47.68684950996713
2021-10-30,2,47.68684950996713
2021-10-30,4,54.089348325965986
2021-10-30,5,53.19248154459921
2021-10-30,8,51.748420594111764
2021-10-30,9,61.946456506456464
2021-10-30,10,74.26933549783551
2021-10-30,11,78.08585992710992
2021-10-30,12,85.97838406038404
2021-10-30,13,90.17380056980055
2021-10-30,14,105.19527358589126
2021-10-30,15,102.8196936103113
2021-10-30,16,102.8196936103113
2021-10-30,17,83.08332645132646
2021-10-30,18,80.51554035779037
2021-10-30,19,64.72213531838534
2021-10-30,20,54.28941651866651
2021-10-30,21,56.67420868020867
2021-10-30,22,54.93968598068599
2021-10-30,23,53.38623317423317
2021-10-31,0,50.87122538082831
2021-10-31,1,50.87122538082831
2021-10-31,2,50.87122538082831
2021-10-31,8,55.88890126159244
2021-10-31,9,60.35175476375473
2021-10-31,10,71.09627927627928
2021-10-31,11,72.64265505790507
2021-10-31,12,77.23424510674508
2021-10-31,13,79.83754717504713
2021-10-31,14,84.7638026864203
2021-10-31,15,84.66225193161954
2021-10-31,16,84.66225193161954
2021-10-31,17,75.41734034484031
2021-10-31,18,73.59640077515076
2021-10-31,19,58.25447542272542
2021-10-31,20,52.12990223665224
2021-10-31,21,54.37876005476006
2021-10-31,22,52.801277999778
2021-10-31,23,58.146952773805715
2021-11-01,0,54.02771198053453
2021-11-01,3,52.36406669345444
2021-11-01,6,59.630907086492236
2021-11-01,7,59.630907086492236
2021-11-01,8,59.630907086492236
2021-11-01,9,60.89865798560455
2021-11-01,10,62.14526075864851
2021-11-01,11,66.42802369941147
2021-11-01,12,82.57948969855391
2021-11-01,13,82.5633608404839
2021-11-01,14,82.71052833747493
2021-11-01,15,78.41097415092075
2021-11-01,16,78.41097415092075
2021-11-01,17,90.01390667754445
2021-11-01,18,89.93691830099723
2021-11-01,19,69.6924450188328
2021-11-01,20,61.71526469371129
2021-11-01,21,60.902047762494355
2021-11-01,22,63.485530224476825
2021-11-01,23,53.39175347607603
2021-11-02,0,54.46314055683154
2021-11-02,1,54.46314055683154
2021-11-02,6,58.052805742417235
2021-11-02,7,58.052805742417235
2021-11-02,8,58.052805742417235
2021-11-02,9,67.57839047152824
2021-11-02,10,69.46853496211389
2021-11-02,11,74.65686441044335
2021-11-02,12,92.60931301762103
2021-11-02,13,92.39959075295761
2021-11-02,14,90.496343609034
2021-11-02,15,86.59245954475519
2021-11-02,16,86.59245954475519
2021-11-02,17,97.96989737106144
2021-11-02,18,97.65874232784755
2021-11-02,19,77.19340733048625
2021-11-02,20,68.91380468694247
2021-11-02,21,67.61116976630753
2021-11-02,22,70.15035337899113
2021-11-02,23,53.59927362746461
2021-11-03,0,54.28028234423804
2021-11-03,6,54.34076378007958
2021-11-03,7,54.34076378007958
2021-11-03,8,54.34076378007958
2021-11-03,9,59.58646521704417
2021-11-03,10,61.65128326936224
2021-11-03,11,64.42057712365606
2021-11-03,12,85.28531631987435
2021-11-03,13,84.88682281338085
2021-11-03,14,80.77668877857033
2021-11-03,15,75.77471512795195
2021-11-03,16,75.77471512795195
2021-11-03,17,91.00096800957326
2021-11-03,18,90.93744979630503
2021-11-03,19,68.91424300407193
2021-11-03,20,61.70819180527077
2021-11-03,21,61.025720905799865
2021-11-03,22,61.77882827990724
2021-11-03,23,53.48128156941373
2021-11-04,0,59.550963014674124
2021-11-04,1,59.550963014674124
2021-11-04,5,52.8703803293656
2021-11-04,6,58.46754484224066
2021-11-04,7,58.46754484224066
2021-11-04,8,58.46754484224066
2021-11-04,9,71.79442313365456
2021-11-04,10,75.71281982955128
2021-11-04,11,76.97811446084589
2021-11-04,12,93.59604085242242
2021-11-04,13,93.66848698036853
2021-11-04,14,93.42660855349784
2021-11-04,15,92.87404002942931
2021-11-04,16,92.87404002942931
2021-11-04,17,108.49066034673386
2021-11-04,18,111.60502307659658
2021-11-04,19,90.36388691061828
2021-11-04,20,78.59154682477823
2021-11-04,21,77.18737318360459
2021-11-04,22,73.59818518641661
2021-11-04,23,57.11988690559801
2021-11-05,0,66.63432235357239
2021-11-05,1,66.63432235357239
2021-11-05,2,66.63432235357239
2021-11-05,5,52.02436538135066
2021-11-05,6,55.87020225929899
2021-11-05,7,55.87020225929899
2021-11-05,8,55.87020225929899
2021-11-05,9,89.74689523660035
2021-11-05,10,93.95068278238791
2021-11-05,11,93.42448402145385
2021-11-05,12,111.31442314785886
2021-11-05,13,113.63247134040704
2021-11-05,14,120.13164993740924
2021-11-05,15,121.56733362409294
2021-11-05,16,121.56733362409294
2021-11-05,17,130.3043280789558
2021-11-05,18,134.19892992155764
2021-11-05,19,113.27235118061037
2021-11-05,20,95.69656161505617
2021-11-05,21,93.96006810856268
2021-11-05,22,88.10674950124408
2021-11-05,23,63.50350468975473
2021-11-06,0,75.13170191464309
2021-11-06,1,75.13170191464309
2021-11-06,2,75.13170191464309
2021-11-06,3,59.14424698939405
2021-11-06,4,58.94705142569847
2021-11-06,6,53.823323548684996
2021-11-06,7,53.823323548684996
2021-11-06,8,53.823323548684996
2021-11-06,9,106.82229922800512
2021-11-06,10,110.74934858605448
2021-11-06,11,110.8461360894008
2021-11-06,12,130.98379410530413
2021-11-06,13,133.40702089703092
2021-11-06,14,140.9438598821199
2021-11-06,15,141.7363022175623
2021-11-06,16,141.7363022175623
2021-11-06,17,150.03359921685927
2021-11-06,18,155.75273304599307
2021-11-06,19,133.31142936818944
2021-11-06,20,112.11246103695638
2021-11-06,21,112.13354511954046
2021-11-06,22,108.51748638198174
2021-11-06,23,74.41719835338954
2021-11-07,0,81.1450475319887
2021-11-07,1,81.1450475319887
2021-11-07,3,63.34240569452336
2021-11-07,7,57.45869362958452
2021-11-07,8,57.45869362958452
2021-11-07,9,113.3230039122098
2021-11-07,10,117.87220243590833
2021-11-07,11,119.36845682095682
2021-11-07,12,145.218466725712
2021-11-07,13,148.6354951047404
2021-11-07,14,157.20693295392826
2021-11-07,15,157.65957573707107
2021-11-07,16,157.65957573707107
2021-11-07,17,164.8269534056988
2021-11-07,18,171.4613497500951
2021-11-07,19,144.85850663025195
2021-11-07,20,120.95842751492286
2021-11-07,21,119.61604716379249
2021-11-07,22,117.35861108135639
2021-11-07,23,78.75095814914935
2021-11-08,0,72.22276457474985
2021-11-08,1,72.22276457474985
2021-11-08,2,72.22276457474985
2021-11-08,5,54.34069026996968
2021-11-08,6,57.00021838341111
2021-11-08,7,57.00021838341111
2021-11-08,8,57.00021838341111
2021-11-08,9,119.50559404218085
2021-11-08,10,123.88439355421559
2021-11-08,11,129.38759737616473
2021-11-08,12,169.50553682669235
2021-11-08,13,173.97159808025359
2021-11-08,14,183.3518544959512
2021-11-08,15,183.53873914398292
2021-11-08,16,183.53873914398292
2021-11-08,17,193.02516715116099
2021-11-08,18,203.72146955681634
2021-11-08,19,169.71684396019072
2021-11-08,20,137.0560725921252
2021-11-08,21,131.8913839936866
2021-11-08,22,130.23815581445845
2021-11-08,23,74.00127609318783
2021-11-09,0,77.62830358203884
2021-11-09,1,77.62830358203884
2021-11-09,2,77.62830358203884
2021-11-09,6,53.5197890794849
2021-11-09,7,53.5197890794849
2021-11-09,8,53.5197890794849
2021-11-09,9,139.71715157391634
2021-11-09,10,143.60203069153076
2021-11-09,11,150.85052799596923
2021-11-09,12,194.8134594729889
2021-11-09,13,200.0740054085348
2021-11-09,14,210.91132424111845
2021-11-09,15,211.722362790804
2021-11-09,16,211.722362790804
2021-11-09,17,219.10080984048633
2021-11-09,18,227.7455838671133
2021-11-09,19,193.46689500042453
2021-11-09,20,156.71875587593237
2021-11-09,21,151.22719589887237
2021-11-09,22,148.82497970765613
2021-11-09,23,78.8584944859062
2021-11-10,0,77.79426223449748
2021-11-10,1,77.79426223449748
2021-11-10,2,77.79426223449748
2021-11-10,4,56.44141365551656
2021-11-10,6,54.7341278365311
2021-11-10,7,54.7341278365311
2021-11-10,8,54.7341278365311
2021-11-10,9,139.26060640013588
2021-11-10,10,141.88845353121832
2021-11-10,11,152.12299241390423
2021-11-10,12,198.7979331191684
2021-11-10,13,204.3460346102699
2021-11-10,14,212.2854022644023
2021-11-10,15,213.23831895773077
2021-11-10,16,213.23831895773077
2021-11-10,17,223.4803283862107
2021-11-10,18,232.09287393760926
2021-11-10,19,195.42401825625367
2021-11-10,20,162.13987068051782
2021-11-10,21,156.75553954868664
2021-11-10,22,153.45187386252093
2021-11-10,23,79.7704538783656
2021-11-11,0,80.58513077554251
2021-11-11,1,80.58513077554251
2021-11-11,2,80.58513077554251
2021-11-11,3,56.1319708967503
2021-11-11,4,54.345592941372345
2021-11-11,5,52.81664516365986
2021-11-11,6,57.41737055677381
2021-11-11,7,57.41737055677381
2021-11-11,8,57.41737055677381
2021-11-11,9,132.0263220363515
2021-11-11,10,138.9169608942256
2021-11-11,11,156.49601550845668
2021-11-11,12,201.63364397089552
2021-11-11,13,208.44968195143346
2021-11-11,14,212.28368830618982
2021-11-11,15,213.35437336078667
2021-11-11,16,213.35437336078667
2021-11-11,17,218.10014549279407
2021-11-11,18,225.72528728128881
2021-11-11,19,196.903572394324
2021-11-11,20,158.54047974187836
2021-11-11,21,154.1207601281587
2021-11-11,22,153.21545195485055
2021-11-11,23,80.35576001667175
2021-11-12,0,96.28428937402465
2021-11-12,1,96.28428937402465
2021-11-12,2,96.28428937402465
2021-11-12,3,57.80517900889958
2021-11-12,4,56.373348519127916
2021-11-12,5,52.92317800445741
2021-11-12,6,54.650606014356015
2021-11-12,7,54.650606014356015
2021-11-12,8,54.650606014356015
2021-11-12,9,133.60336278645104
2021-11-12,10,138.87780212380213
2021-11-12,11,155.20476728282605
2021-11-12,12,195.32047788649263
2021-11-12,13,200.7334264009411
2021-11-12,14,201.91332797159268
2021-11-12,15,201.47184121869415
2021-11-12,16,201.47184121869415
2021-11-12,17,211.01599818590995
2021-11-12,18,216.43440221216696
2021-11-12,19,189.2999720089279
2021-11-12,20,154.19710817450516
2021-11-12,21,150.1209685918656
2021-11-12,22,147.79085185674887
2021-11-12,23,88.69637789661316
2021-11-13,0,104.06022037330857
2021-11-13,1,104.06022037330857
2021-11-13,2,104.06022037330857
2021-11-13,3,64.3546062559445
2021-11-13,4,62.77693617983325
2021-11-13,5,54.786266989546384
2021-11-13,6,51.09650193978137
2021-11-13,7,51.09650193978137
2021-11-13,8,51.09650193978137
2021-11-13,9,133.3277380887087
2021-11-13,10,136.41275830378774
2021-11-13,11,152.82157179639526
2021-11-13,12,198.72774641752576
2021-11-13,13,203.7777839170633
2021-11-13,14,213.1475508935508
2021-11-13,15,210.23450651744756
2021-11-13,16,210.23450651744756
2021-11-13,17,211.11907104660037
2021-11-13,18,216.0869423789717
2021-11-13,19,192.17098758920815
2021-11-13,20,153.06531207409142
2021-11-13,21,146.5679653097447
2021-11-13,22,143.6036373044167
2021-11-13,23,96.31786082544903
2021-11-14,0,105.17259477777121
2021-11-14,1,105.17259477777121
2021-11-14,2,105.17259477777121
2021-11-14,3,67.85116772497655
2021-11-14,4,65.9218670572347
2021-11-14,6,52.14439840442783
2021-11-14,7,52.14439840442783
2021-11-14,8,52.14439840442783
2021-11-14,9,133.4678298858005
2021-11-14,10,136.8263936869231
2021-11-14,11,151.30810797318148
2021-11-14,12,196.53502285405222
2021-11-14,13,199.86885457788392
2021-11-14,14,208.27377971102965
2021-11-14,15,205.76558333877443
2021-11-14,16,205.76558333877443
2021-11-14,17,204.1783745116538
2021-11-14,18,207.1752698570492
2021-11-14,19,187.52591944438998
2021-11-14,20,152.78223578001516
2021-11-14,21,147.9626521229315
2021-11-14,22,146.56521300649237
2021-11-14,23,96.97154523472169
2021-11-15,0,78.24740526031698
2021-11-15,1,78.24740526031698
2021-11-15,2,78.24740526031698
2021-11-15,6,51.12214811408635
2021-11-15,7,51.12214811408635
2021-11-15,8,51.12214811408635
2021-11-15,9,121.91925649078594
2021-11-15,10,128.7126890321008
2021-11-15,11,138.49685860218216
2021-11-15,12,173.25296981721976
2021-11-15,13,175.314781080031
2021-11-15,14,169.92840039590035
2021-11-15,15,165.58070381361554
2021-11-15,16,165.58070381361554
2021-11-15,17,167.9808506172476
2021-11-15,18,175.5299672783643
2021-11-15,19,166.58553998778993
2021-11-15,20,133.58261377837846
2021-11-15,21,129.96394690821162
2021-11-15,22,130.63263697304873
2021-11-15,23,79.27542451883623
2021-11-16,5,55.15790713556596
2021-11-16,6,54.692410980849246
2021-11-16,7,54.692410980849246
2021-11-16,8,54.692410980849246
2021-11-16,9,76.18595459857768
2021-11-16,10,85.55332709318542
2021-11-16,11,88.87246370874853
2021-11-16,12,96.7215344508433
2021-11-16,13,96.20402619983506
2021-11-16,14,97.05385447341334
2021-11-16,15,92.21167645678483
2021-11-16,16,92.21167645678483
2021-11-16,17,91.81705047566813
2021-11-16,18,98.72006355028412
2021-11-16,19,94.55408050589472
2021-11-16,20,76.03553250312925
2021-11-16,21,71.11664075816401
2021-11-16,22,65.67321017707785
2021-11-16,23,62.99552022082041
2021-11-17,0,63.78889095436152
2021-11-17,1,63.78889095436152
